"V1" "V2"
"EOG4HMGVB.phy.clean.phy" 1.52741278407689 1.42109872055248
"EOG4HX3KF.phy.clean.phy" -2.13569044628637 -0.791877588931181
"EOG4J9KHW.phy.clean.phy" 3.89211415647053 -1.65372763970135
"EOG4JM68T.phy.clean.phy" 1.30887143856973 -1.53585083359002
"EOG4JWSZP.phy.clean.phy" -2.37342186846198 -1.62411768125378
"EOG4K6DP0.phy.clean.phy" 2.60389463152932 -0.360987355687854
"EOG4KKWNJ.phy.clean.phy" 0.892984594185091 -1.35772876574265
"EOG4KWHCN.phy.clean.phy" 0.815851040729822 0.870283567144298
"EOG4M90B3.phy.clean.phy" -2.04412529803594 -1.52891054779561
"EOG4MKM1B.phy.clean.phy" -0.85720890680185 -1.9344513865142
"EOG4MSBJK.phy.clean.phy" 2.60389463152932 -0.360987355687854
"EOG4N2Z7D.phy.clean.phy" 3.56881088483018 2.02476850256803
"EOG4N8PQK.phy.clean.phy" 0.00260327903314509 -3.8268271538679
"EOG4NK9FZ.phy.clean.phy" -3.30527903466917 -0.522895597057102
"EOG4NVX56.phy.clean.phy" -3.78965802390373 2.78490315776392
"EOG4P8D41.phy.clean.phy" 0.541173985421036 -4.48604299975317
"EOG4PK0V8.phy.clean.phy" -0.339026357023596 -2.24380695393971
"EOG4PVMJ8.phy.clean.phy" 2.42621591116591 1.82129657099863
"EOG4Q5791.phy.clean.phy" -0.535966501091306 -5.79761059767295
"EOG4QFTZT.phy.clean.phy" 2.67527384875905 1.14025253663787
"EOG4QNKFZ.phy.clean.phy" -0.728800994332637 -3.97251282618556
"EOG4RBP48.phy.clean.phy" 2.60389463152932 -0.360987355687854
"EOG4RJDMF.phy.clean.phy" -2.02722948070577 0.160388013339196
"EOG4RV197.phy.clean.phy" 1.46189283714911 -0.83343792137098
"EOG4S4N1F.phy.clean.phy" -3.19362209784542 -2.70015361376144
"EOG4SJ3ZN.phy.clean.phy" 1.62914998498555 1.60625637918189
"EOG4SQVFR.phy.clean.phy" -2.98654581400199 -1.22181134677321
"EOG4T1G64.phy.clean.phy" -2.72036172148553 2.75262574942595
"EOG4TB2WN.phy.clean.phy" -0.0880938415032235 0.332582807536745
"EOG4TTF3Q.phy.clean.phy" -3.36919361118756 2.02676443784205
"EOG4V41T1.phy.clean.phy" -2.21742941137319 -0.21627769044682
"EOG4VHHRG.phy.clean.phy" -0.339188546622502 0.00129467506173549
"EOG4W0VZX.phy.clean.phy" -2.59454048165892 3.10594415438166
"EOG4WM3CP.phy.clean.phy" 1.11205778407716 2.83504744138483
"EOG4WWQ3W.phy.clean.phy" -0.365283243910833 0.719091074000522
"EOG4X3FKR.phy.clean.phy" 1.62914998498555 1.60625637918189
"EOG4XGXHT.phy.clean.phy" 2.17545639210036 1.02245553474307
"EOG4Z6174.phy.clean.phy" 3.89834963898912 2.28726119732557
"EOG4ZGMZ8.phy.clean.phy" 3.42978387189896 5.83013169403942
"EOG4ZW3VZ.phy.clean.phy" -0.182086190662827 1.56638160703028
"EOG402VB4.phy.clean.phy" 2.60389463152932 -0.360987355687854
"EOG408KV3.phy.clean.phy" 0.118659530038396 0.986273506975646
"EOG40P2RR.phy.clean.phy" 2.60389463152932 -0.360987355687854
"EOG40ZPH3.phy.clean.phy" -2.69419278926321 0.557515529976912
"EOG41896R.phy.clean.phy" 3.87014013401022 -1.12386261493388
"EOG41NS5G.phy.clean.phy" 0.217712960165055 -5.37801664714246
"EOG42283X.phy.clean.phy" -3.15243069213111 0.0283918382279507
"EOG4254CR.phy.clean.phy" -3.78573873259829 -2.10418347022864
"EOG42FR34.phy.clean.phy" 1.46189283714911 -0.83343792137098
"EOG42RBTD.phy.clean.phy" -2.73461232788854 -0.798663784571427
"EOG434TR7.phy.clean.phy" 2.60389463152932 -0.360987355687854
"EOG43J9PK.phy.clean.phy" -3.12670218376301 -0.804685803093061
"EOG43TXD8.phy.clean.phy" 1.46189283714911 -0.83343792137098
"EOG441NWW.phy.clean.phy" -0.809302868903224 -2.65756513675109
"EOG44B8MK.phy.clean.phy" -2.2136108588437 0.72499680837112
"EOG44J13Z.phy.clean.phy" 0.458896510659916 0.301880233302781
"EOG44XH1T.phy.clean.phy" 0.230080565053069 1.73170223929828
"EOG4573S3.phy.clean.phy" -0.463983451400728 -4.43903442484071
"EOG45HQG6.phy.clean.phy" -2.68746502543677 0.597334650410149
"EOG45QFZQ.phy.clean.phy" 2.60389463152932 -0.360987355687854
"EOG4612PM.phy.clean.phy" -0.0600320060757767 -4.15511599386286
"EOG46DJNF.phy.clean.phy" -3.38913114131652 -1.29105193035755
"EOG46Q5BW.phy.clean.phy" 1.30887143856973 -1.53585083359002
"EOG473N9J.phy.clean.phy" 0.892984594185092 -1.35772876574265
"EOG476HJB.phy.clean.phy" 4.03240369197114 -0.646606963050077
"EOG479CT3.phy.clean.phy" -2.26834455237568 3.97268432105303
"EOG47M0GX.phy.clean.phy" -0.809302868903224 -2.65756513675109
"EOG47WM6Z.phy.clean.phy" 1.46189283714911 -0.83343792137098
"EOG483BPQ.phy.clean.phy" 0.610783777574257 -0.629474160323424
"EOG48CZD2.phy.clean.phy" -3.00632872781722 -0.797288078270305
"EOG48GTP9.phy.clean.phy" -2.68746502543677 0.597334650410149
"EOG48PK5H.phy.clean.phy" 0.3150733674346 -3.83980715612757
"EOG4905VQ.phy.clean.phy" 0.368464790252181 0.781659348811575
"EOG498SJP.phy.clean.phy" 1.30887143856974 -1.53585083359002
"EOG49GJ2K.phy.clean.phy" -2.78267988151354 -0.860909463234312
"EOG49P8JX.phy.clean.phy" -3.75346583300261 -1.67341158075131
"EOG49ZW7B.phy.clean.phy" -3.00632872781722 -0.797288078270305
"EOG4BCC5W.phy.clean.phy" -0.809302868903224 -2.65756513675109
"EOG4BK3QD.phy.clean.phy" -1.9687832406142 3.19301125680519
"EOG4BVQCQ.phy.clean.phy" 1.62914998498555 1.60625637918189
"EOG4C5B3Z.phy.clean.phy" 0.20934002727055 0.960803665978165
"EOG4CFXTT.phy.clean.phy" -3.21843426172632 -1.25290064205997
"EOG4CRJJB.phy.clean.phy" 0.814575803960426 0.319518707765686
"EOG4D258F.phy.clean.phy" 2.60389463152932 -0.360987355687853
"EOG4DBS0V.phy.clean.phy" 2.00836868580451 -2.15585655618402
"EOG4DNCP9.phy.clean.phy" 1.52741278407689 1.42109872055248
"EOG4F1VN8.phy.clean.phy" -0.128682834213568 -1.53856660990375
"EOG4FBGCM.phy.clean.phy" -2.3179668751715 0.431702483204669
"EOG4FN33M.phy.clean.phy" -2.35580124373409 4.38869110898572
"EOG4FXPSJ.phy.clean.phy" 0.632640093467508 1.70430261054214
"EOG4G4F8J.phy.clean.phy" 2.60389463152932 -0.360987355687853
"EOG4GB5RK.phy.clean.phy" 5.14102493751503 2.04497148096191
"EOG4GHX78.phy.clean.phy" 1.30887143856974 -1.53585083359002
"EOG4GQNQJ.phy.clean.phy" 2.60389463152932 -0.360987355687854
"EOG4GXD5P.phy.clean.phy" 2.60389463152932 -0.360987355687854
"EOG4H44PZ.phy.clean.phy" 2.60389463152932 -0.360987355687853
"EOG4HMGW0.phy.clean.phy" -0.809302868903224 -2.65756513675109
"EOG4HX3M8.phy.clean.phy" 0.687666618352317 1.78106587987673
"EOG4J9KJN.phy.clean.phy" 4.44191295101316 1.81607997806247
"EOG4JM68W.phy.clean.phy" 0.368464790252181 0.781659348811575
"EOG4JWT03.phy.clean.phy" 1.52741278407689 1.42109872055248
"EOG4K6DPG.phy.clean.phy" -2.64574216449497 -2.00845275461738
"EOG4KKWP7.phy.clean.phy" 2.59567241289482 2.27671298348579
"EOG4KWHCQ.phy.clean.phy" -2.28035036312472 -0.4401806569979
"EOG4MCVJ4.phy.clean.phy" 0.118659530038396 0.986273506975646
"EOG4MKM1R.phy.clean.phy" -2.64803802242729 -0.445678230239966
"EOG4MW6QW.phy.clean.phy" 3.87014013401022 -1.12386261493388
"EOG4N2Z7K.phy.clean.phy" 2.37487935374754 -2.21493500201327
"EOG4N8PQZ.phy.clean.phy" -3.21170937528646 5.15256551840061
"EOG4NK9G1.phy.clean.phy" -3.72643461689337 0.964398514183669
"EOG4NVX5Q.phy.clean.phy" 0.908688938413379 0.869607025434879
"EOG4PC8B0.phy.clean.phy" -2.61673557325274 -0.0678228675847847
"EOG4PNW24.phy.clean.phy" -0.894529725370954 -2.24332651252913
"EOG4PVMJK.phy.clean.phy" 3.58895460084038 6.01676261186139
"EOG4Q83GM.phy.clean.phy" -2.64803802242729 -0.445678230239966
"EOG4QFTZV.phy.clean.phy" 0.427874007733415 3.55823608355981
"EOG4QNKG0.phy.clean.phy" -2.30741947262895 -1.01614355018943
"EOG4RBP4W.phy.clean.phy" 0.47074996721321 -0.0926678934230765
"EOG4RJDMX.phy.clean.phy" -2.78195659844156 -0.876272692776782
"EOG4RV19S.phy.clean.phy" -2.81300298701628 -0.854737026254977
"EOG4S4N1Q.phy.clean.phy" -2.26521341352887 0.67159936397051
"EOG4SJ418.phy.clean.phy" -2.15568768989956 2.39817325715388
"EOG4SQVFV.phy.clean.phy" 4.03240369197115 -0.646606963050077
"EOG4T1G6B.phy.clean.phy" 0.836507138182074 -0.278175386705673
"EOG4TB2WP.phy.clean.phy" -0.117102190717525 0.148886821937015
"EOG4TX99J.phy.clean.phy" 1.64106466923678 -0.705375537475874
"EOG4V6X1Q.phy.clean.phy" 1.62914998498555 1.60625637918189
"EOG4VHHSR.phy.clean.phy" -3.8431129796669 3.32664120905575
"EOG4W3R60.phy.clean.phy" 0.368464790252181 0.781659348811575
"EOG4WM3CX.phy.clean.phy" 1.22247337144502 6.33087462370789
"EOG4WWQ3Z.phy.clean.phy" -2.80061473472934 3.85399667503689
"EOG4X69TT.phy.clean.phy" -3.22971149572979 -1.41647832507431
"EOG4XGXHZ.phy.clean.phy" -0.365283243910833 0.719091074000521
"EOG4Z617N.phy.clean.phy" -0.0320440742328614 -2.55126303659015
"EOG4ZKH5D.phy.clean.phy" 2.59687065768884 0.750479683427944
"EOG4ZW3W4.phy.clean.phy" -0.0880938415032233 0.332582807536745
"EOG402VC2.phy.clean.phy" 0.127836132030886 0.625946726025446
"EOG408KVF.phy.clean.phy" -0.069014830565941 -3.62270321985938
"EOG40P2S2.phy.clean.phy" 2.60389463152932 -0.360987355687854
"EOG40ZPH5.phy.clean.phy" 2.60389463152932 -0.360987355687854
"EOG41897C.phy.clean.phy" -2.91660029330454 -0.404700901437053
"EOG41RND4.phy.clean.phy" 2.15604250931638 -3.40992453536635
"EOG422849.phy.clean.phy" -0.857208906801849 -1.9344513865142
"EOG4280KK.phy.clean.phy" -3.59799159641507 3.19350757048105
"EOG42FR3M.phy.clean.phy" 1.64106466923678 -0.705375537475874
"EOG42V714.phy.clean.phy" 4.18737086547961 -1.05146059851622
"EOG434TRG.phy.clean.phy" -2.92433007479689 0.989881450941084
"EOG43J9Q5.phy.clean.phy" 2.51092053044444 1.55350791325854
"EOG43TXD9.phy.clean.phy" -0.279703263016899 -1.9154913635844
"EOG441NXR.phy.clean.phy" -2.93639140985321 -1.19314132076192
"EOG44B8MT.phy.clean.phy" -2.73048563347221 -0.984407242817156
"EOG44MW9V.phy.clean.phy" 0.230080565053069 1.73170223929828
"EOG44XH27.phy.clean.phy" -0.514954372781569 0.512187502336387
"EOG45B00C.phy.clean.phy" 0.892984594185093 -1.35772876574265
"EOG45HQGM.phy.clean.phy" 1.46189283714911 -0.83343792137098
"EOG45QG01.phy.clean.phy" -0.0359824237033417 -0.658189624961293
"EOG4612PN.phy.clean.phy" -0.643006049758826 0.311513166123616
"EOG46DJNN.phy.clean.phy" -3.05538081281362 4.43520944117962
"EOG46Q5CN.phy.clean.phy" -0.339026357023596 -2.24380695393971
"EOG473N9V.phy.clean.phy" -0.809302868903224 -2.65756513675109
"EOG476HJM.phy.clean.phy" 0.118659530038396 0.986273506975645
"EOG479CTV.phy.clean.phy" 0.617088340743608 0.564671453064468
"EOG47M0J4.phy.clean.phy" 2.19306450411492 -3.1478819065054
"EOG47WM7S.phy.clean.phy" -0.176006392917571 -3.11975616067526
"EOG483BQK.phy.clean.phy" -0.458815829764507 0.906864403279604
"EOG4BCC67.phy.clean.phy" -0.894529725370955 -2.24332651252913
"EOG4BNZWJ.phy.clean.phy" 0.892984594185092 -1.35772876574265
"EOG4BVQDV.phy.clean.phy" 0.76829422657793 -0.0962620986250636
"EOG4C86BG.phy.clean.phy" 3.36107057547359 -0.895338526811663
"EOG4CFXV8.phy.clean.phy" -2.65954208378538 -1.65285092361875
"EOG4CRJJC.phy.clean.phy" 0.444883775432251 4.58352729179433
"EOG4D258S.phy.clean.phy" -0.287015621666327 -3.10152468050277
"EOG4DFN69.phy.clean.phy" 0.118659530038396 0.986273506975645
"EOG4DNCPR.phy.clean.phy" 0.181023649978408 0.776441910568369
"EOG4F1VP2.phy.clean.phy" 1.10210410520544 5.39890809598585
"EOG4FFBM8.phy.clean.phy" 6.06234862555846 -1.6477260083875
"EOG4FQZ9G.phy.clean.phy" 2.60389463152932 -0.360987355687854
"EOG4FXPSK.phy.clean.phy" 2.91279501777644 1.72120960183029
"EOG4G4F91.phy.clean.phy" 5.14102493751503 2.04497148096191
"EOG4GB5RZ.phy.clean.phy" 2.60389463152932 -0.360987355687853
"EOG4GHX7C.phy.clean.phy" -2.7328490796985 0.450032205314912
"EOG4GQNQQ.phy.clean.phy" 0.345288374451416 -0.741175755907742
"EOG4GXD6X.phy.clean.phy" 1.50094290161631 -2.56059643496282
"EOG4H70WN.phy.clean.phy" 1.52741278407689 1.42109872055248
"EOG4HMGW1.phy.clean.phy" 2.60389463152932 -0.360987355687854
"EOG4HX3MK.phy.clean.phy" -2.60800892891317 -4.90094977296332
"EOG4J9KK6.phy.clean.phy" 0.559994268620643 3.71246666747399
"EOG4JM695.phy.clean.phy" -3.57234881796103 2.7708783730581
"EOG4JWT04.phy.clean.phy" 1.30887143856973 -1.53585083359002
"EOG4K6DPN.phy.clean.phy" -3.08224845777019 -1.2042630822513
"EOG4KPRVW.phy.clean.phy" -0.182086190662827 1.56638160703028
"EOG4KWHD5.phy.clean.phy" 0.296113873573884 -2.84685374977686
"EOG4MGQS6.phy.clean.phy" -0.279703263016898 -1.9154913635844
"EOG4MPG7Z.phy.clean.phy" 0.892984594185093 -1.35772876574265
"EOG4MW6RD.phy.clean.phy" 2.60389463152932 -0.360987355687854
"EOG4N2Z85.phy.clean.phy" 0.892984594185093 -1.35772876574265
"EOG4N8PR5.phy.clean.phy" 1.62914998498555 1.60625637918189
"EOG4NP5NG.phy.clean.phy" -0.857208906801849 -1.9344513865142
"EOG4NZSCZ.phy.clean.phy" 0.27297105125645 4.93225051125273
"EOG4PC8B4.phy.clean.phy" 1.64106466923678 -0.705375537475874
"EOG4PRR8H.phy.clean.phy" 0.892984594185093 -1.35772876574265
"EOG4PZGRB.phy.clean.phy" -0.894529725370954 -2.24332651252913
"EOG4Q83H2.phy.clean.phy" 0.104186831171153 1.41283959256088
"EOG4QFV08.phy.clean.phy" 1.07547828232961 1.4673442861152
"EOG4QNKG1.phy.clean.phy" -2.82403426040313 -0.18858543336734
"EOG4RFJBC.phy.clean.phy" -0.0880938415032229 0.332582807536745
"EOG4RN8T9.phy.clean.phy" 1.30887143856973 -1.53585083359002
"EOG4RXWJS.phy.clean.phy" 1.64106466923678 -0.705375537475874
"EOG4S7H81.phy.clean.phy" -1.99739136910669 -0.71669741863703
"EOG4SN06Z.phy.clean.phy" 1.62914998498555 1.60625637918189
"EOG4SQVGB.phy.clean.phy" 1.22518398174589 3.52665002207485
"EOG4T4BDH.phy.clean.phy" -0.809302868903223 -2.65756513675109
"EOG4TDZ4B.phy.clean.phy" -0.809302868903223 -2.65756513675109
"EOG4TX9B3.phy.clean.phy" 1.52741278407689 1.42109872055248
"EOG4V6X21.phy.clean.phy" -2.99069030097142 3.55263938272164
"EOG4VQ872.phy.clean.phy" 2.60389463152932 -0.360987355687853
"EOG4W3R70.phy.clean.phy" 2.02549232745387 -1.8143346350571
"EOG4WM3F2.phy.clean.phy" -2.87033651184913 -0.67987763626789
"EOG4WWQ4H.phy.clean.phy" -2.60608238050553 3.7684193970505
"EOG4X69VH.phy.clean.phy" 1.30887143856973 -1.53585083359002
"EOG4XGXJV.phy.clean.phy" -2.90732785012833 1.95378389722256
"EOG4Z617W.phy.clean.phy" 2.60577445134825 0.686393397117565
"EOG4ZKH62.phy.clean.phy" -0.500313808084386 -2.40871612898953
"EOG4ZW3WB.phy.clean.phy" 1.64106466923678 -0.705375537475874
